WorkerId,Input.location,Input.location_description,Input.location_type,Input.wrong_location,Input.location_link,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4CorrectLink,Answer.Q5ControlAnswer,Answer.Q6Quality,Answer.Q7ImprovedDescription
A6M9Q8ZUTWIRY,"Le Bernardin, New York, Texas",It is a very lovely and subtle place to visit. Most people love to visit the place but it is not really known by people in other states.,food place,Russia,"https://www.google.com/maps/dir//tourist+restaurants+in+new+york/@40.7615168,-74.0519039,12z/data=!3m1!4b1!4m9!4m8!1m1!4e2!1m5!1m1!1s0x89c258f890972255:0x1dc6c517addd0556!2m2!1d-73.981864!2d40.761538",Yes_Label,food,Yes_Link,N/A,No_NegControl,Bad_Quality,It is a very lovely and subtle place to visit where most people love to visit unfortunately it is not really known by people in other states.
A1M58O7MHNS4F1,"Le Bernardin, New York, Texas",It is a very lovely and subtle place to visit. Most people love to visit the place but it is not really known by people in other states.,food place,Russia,"https://www.google.com/maps/dir//tourist+restaurants+in+new+york/@40.7615168,-74.0519039,12z/data=!3m1!4b1!4m9!4m8!1m1!4e2!1m5!1m1!1s0x89c258f890972255:0x1dc6c517addd0556!2m2!1d-73.981864!2d40.761538",Yes_Label,food,No_Link,https://www.le-bernardin.com/,No_NegControl,Good_Quality,Beautiful place for seafood but most tourists never find out about it.
A30US88GBGBG0V,"Holiday Inn Lubbock South, Lubbock, Texas",This restaurants is very useful to satay and taste more delicious foods. I would like to share my thoughts about this restaurants to my friends. It was very beautiful place to stay at this place.,food place,South Korea,https://www.ihg.com/holidayinn/hotels/us/en/lubbock/lbbhs/hoteldetail,No_Label,other,No_Link,"https://www.google.com/maps/place/Holiday+Inn+Lubbock+South/@33.5376824,-101.9521929,17z/data=!3m1!4b1!4m8!3m7!1s0x86fe73c38ab4fbc9:0x786b9a72ef7e3815!5m2!4m1!1i2!8m2!3d33.5376764!4d-101.9501387",No_NegControl,Bad_Quality,N/A
A2XHMQDSLY32V,"Holiday Inn Lubbock South, Lubbock, Texas",This restaurants is very useful to satay and taste more delicious foods. I would like to share my thoughts about this restaurants to my friends. It was very beautiful place to stay at this place.,food place,South Korea,https://www.ihg.com/holidayinn/hotels/us/en/lubbock/lbbhs/hoteldetail,No_Label,other,Yes_Link,N/A,No_NegControl,Bad_Quality,N/A
A3UCX22V9P1T5S,"Holiday Inn Lubbock South, Lubbock, Texas",This restaurants is very useful to satay and taste more delicious foods. I would like to share my thoughts about this restaurants to my friends. It was very beautiful place to stay at this place.,food place,South Korea,https://www.ihg.com/holidayinn/hotels/us/en/lubbock/lbbhs/hoteldetail,No_Label,other,No_Link,"https://www.google.com/maps/place/6107+Justice+Ave,+Lubbock,+TX+79424/@33.5378987,-101.9523527,17z/data=!3m1!4b1!4m5!3m4!1s0x86fe730e3f513c35:0x34e3aa804749288e!8m2!3d33.5378987!4d-101.950164",No_NegControl,Bad_Quality,N/A
A30US88GBGBG0V,"Japanese Garden, Houston, Texas",Its free and relaxing and it brings good vibes and memories.,nature,New Zealand,https://www.google.com/maps?q=japanese+garden+houston&rlz=1C1NHXL_enUS733US745&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjUzMaFz7LwAhVQvJ4KHftPA5kQ_AUoAnoECAEQBA,Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"Japanese Garden, Houston, Texas",Its free and relaxing and it brings good vibes and memories.,nature,New Zealand,https://www.google.com/maps?q=japanese+garden+houston&rlz=1C1NHXL_enUS733US745&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjUzMaFz7LwAhVQvJ4KHftPA5kQ_AUoAnoECAEQBA,Yes_Label,museum,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Japanese Garden, Houston, Texas",Its free and relaxing and it brings good vibes and memories.,nature,New Zealand,https://www.google.com/maps?q=japanese+garden+houston&rlz=1C1NHXL_enUS733US745&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjUzMaFz7LwAhVQvJ4KHftPA5kQ_AUoAnoECAEQBA,Yes_Label,natural,Yes_Link,the link is correct,No_NegControl,Average_Quality,It is a good quality description.
A1V89SCDXE6XQC,"Japanese Garden, Houston, Texas",Its free and relaxing and it brings good vibes and memories.,nature,New Zealand,https://www.google.com/maps?q=japanese+garden+houston&rlz=1C1NHXL_enUS733US745&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjUzMaFz7LwAhVQvJ4KHftPA5kQ_AUoAnoECAEQBA,Yes_Label,natural,Yes_Link,N/A,No_NegControl,Average_Quality,"Free and relaxing spot, that brings good vibes and memories!"
A1NSS58MHS3QXY,"Buffalo Bayou, Houston, Texas","Nice walking and bike trails, dog park, bike rentals, park for kids, special events.",other,Peru,https://www.google.com/maps/d/viewer?mid=1KtZkzw4cWzS_VnYTsX9wLhZfm1I&msa=0&ll=0%2C0&spn=0.016112%2C0.033023&z=13,Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Bad_Quality,N/A
A30US88GBGBG0V,"Buffalo Bayou, Houston, Texas","Nice walking and bike trails, dog park, bike rentals, park for kids, special events.",other,Peru,https://www.google.com/maps/d/viewer?mid=1KtZkzw4cWzS_VnYTsX9wLhZfm1I&msa=0&ll=0%2C0&spn=0.016112%2C0.033023&z=13,No_Label,waterfront,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1VFPPJT8R84LO,"Buffalo Bayou, Houston, Texas","Nice walking and bike trails, dog park, bike rentals, park for kids, special events.",other,Peru,https://www.google.com/maps/d/viewer?mid=1KtZkzw4cWzS_VnYTsX9wLhZfm1I&msa=0&ll=0%2C0&spn=0.016112%2C0.033023&z=13,Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A23KET6QYJM4Y0,"Buffalo Bayou, Houston, Texas","Nice walking and bike trails, dog park, bike rentals, park for kids, special events.",other,Peru,https://www.google.com/maps/d/viewer?mid=1KtZkzw4cWzS_VnYTsX9wLhZfm1I&msa=0&ll=0%2C0&spn=0.016112%2C0.033023&z=13,No_Label,waterfront,No_Link,https://www.google.com/maps/d/viewer?mid=1KtZkzw4cWzS_VnYTsX9wLhZfm1I&msa=0&ll=29.73839920008433%2C-95.31079835&spn=0.016112%2C0.033023&z=11,No_NegControl,Average_Quality,N/A
ASCBKU2SM61JU,"Passport to Edan, Dallas, Texas","A small garden with unique statues that you wouldn't normally see.  Cute little gazebos can be found throught the park area.  Some say it reminds them of Games of Thrones,",other,France,"3520 Cedar Springs Rd, Dallas, TX 75219",Yes_Label,other,No_Link,N/A,No_NegControl,Good_Quality,N/A
A1M58O7MHNS4F1,"Passport to Edan, Dallas, Texas","A small garden with unique statues that you wouldn't normally see.  Cute little gazebos can be found throught the park area.  Some say it reminds them of Games of Thrones,",other,France,"3520 Cedar Springs Rd, Dallas, TX 75219",Yes_Label,historical,No_Link,"https://www.mturkcontent.com/dynamic/3520%20Cedar%20Springs%20Rd,%20Dallas,%20TX%2075219",No_NegControl,Bad_Quality,Nice but tourist never find out about it
A3J5K2E5RS1P2P,"Passport to Edan, Dallas, Texas","A small garden with unique statues that you wouldn't normally see.  Cute little gazebos can be found throught the park area.  Some say it reminds them of Games of Thrones,",other,France,"3520 Cedar Springs Rd, Dallas, TX 75219",Yes_Label,natural,Yes_Link,N/A,Maybe_NegControl,Average_Quality,N/A
AG84LFU7TMBF1,"Passport to Edan, Dallas, Texas","A small garden with unique statues that you wouldn't normally see.  Cute little gazebos can be found throught the park area.  Some say it reminds them of Games of Thrones,",other,France,"3520 Cedar Springs Rd, Dallas, TX 75219",Yes_Label,other,No_Link,"Cannot locate a business on Google Maps by the name Passport to Edan or Passport to Eden, but I did find a travel blog by that name. https://www.passporttoeden.com/",No_NegControl,Good_Quality,"Great description for the little park at the address listed, but there is no business with the name Passport to Edan (or Eden) there. Just a little park. Passport to Eden is a travel blog website."
A1JPCC3YC36VE7,"Airfield Falls, Weatherford, Texas","After a walk of less than 10 minutes, visitors are treated to a beautiful, if small, waterfall with ample nearby seating and access to a major trail system.",waterfront,Italy,"https://www.google.com/maps/place/Airfield+Falls/@32.7652992,-97.4198907,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7346ed55df9d:0x4960dce321a47fe5!8m2!3d32.7652947!4d-97.417702",Yes_Label,waterfront,Yes_Link,YES,No_NegControl,Good_Quality,"After a walk of less than 10 minutes, visitors are treated to a beautiful, if small, waterfall with ample nearby seating and access to a major trail system."
AG84LFU7TMBF1,"Airfield Falls, Weatherford, Texas","After a walk of less than 10 minutes, visitors are treated to a beautiful, if small, waterfall with ample nearby seating and access to a major trail system.",waterfront,Italy,"https://www.google.com/maps/place/Airfield+Falls/@32.7652992,-97.4198907,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7346ed55df9d:0x4960dce321a47fe5!8m2!3d32.7652947!4d-97.417702",Yes_Label,waterfront,Yes_Link,The link above is correct.,No_NegControl,Good_Quality,The description above is perfect.
A3J5K2E5RS1P2P,"Airfield Falls, Weatherford, Texas","After a walk of less than 10 minutes, visitors are treated to a beautiful, if small, waterfall with ample nearby seating and access to a major trail system.",waterfront,Italy,"https://www.google.com/maps/place/Airfield+Falls/@32.7652992,-97.4198907,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7346ed55df9d:0x4960dce321a47fe5!8m2!3d32.7652947!4d-97.417702",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2S8Z6267K3682,"Airfield Falls, Weatherford, Texas","After a walk of less than 10 minutes, visitors are treated to a beautiful, if small, waterfall with ample nearby seating and access to a major trail system.",waterfront,Italy,"https://www.google.com/maps/place/Airfield+Falls/@32.7652992,-97.4198907,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7346ed55df9d:0x4960dce321a47fe5!8m2!3d32.7652947!4d-97.417702",No_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1LGBJFR1Q1ZFH,"Reunion Tower, Dallas, Texas",Not a lot of people know about the tower or even that there is a restaurant at the very top that slowly turn while you eat giving you a view of the city.,food place,Spain,"https://www.google.com/maps/place/Reunion+Tower,+Dallas,+TX+75207/@32.7753462,-96.8111389,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9913fa71418b:0x64f0e3e86a68d7f!8m2!3d32.7753462!4d-96.8089502",Yes_Label,entertainment,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
AV5TLLCULVF0P,"Reunion Tower, Dallas, Texas",Not a lot of people know about the tower or even that there is a restaurant at the very top that slowly turn while you eat giving you a view of the city.,food place,Spain,"https://www.google.com/maps/place/Reunion+Tower,+Dallas,+TX+75207/@32.7753462,-96.8111389,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9913fa71418b:0x64f0e3e86a68d7f!8m2!3d32.7753462!4d-96.8089502",No_Label,historical,Yes_Link,N/A,No_NegControl,Average_Quality,"Not a lot of people know about the tower or even that there is a restaurant at the very top that slowly turns while you eat, giving you a view of the city."
A35E8LAQ1R6I9X,"Reunion Tower, Dallas, Texas",Not a lot of people know about the tower or even that there is a restaurant at the very top that slowly turn while you eat giving you a view of the city.,food place,Spain,"https://www.google.com/maps/place/Reunion+Tower,+Dallas,+TX+75207/@32.7753462,-96.8111389,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9913fa71418b:0x64f0e3e86a68d7f!8m2!3d32.7753462!4d-96.8089502",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1V89SCDXE6XQC,"Koughan Memorial Water Tower Park, Round Rock, Texas",The center piece of downtown RR. I take my nephew here on Pokemon Go community day as it's a Pokemon Gym. It's a great place to sit and enjoy some RR donuts. Just a nice place to sit on the stone benches under the water tower and watch cars drive by.,historical landmark,India,"https://www.google.com/maps/place/Koughan+Memorial+Water+Tower+Park/@30.508854,-97.6796109,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf%3Dw86-h115-k-no!7i2648!8i3544!4m5!3m4!1s0x8644d194d37f53c1:0x84b947a0b057f6c7!8m2!3d30.508854!4d-97.6796109",Yes_Label,historical,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Koughan Memorial Water Tower Park, Round Rock, Texas",The center piece of downtown RR. I take my nephew here on Pokemon Go community day as it's a Pokemon Gym. It's a great place to sit and enjoy some RR donuts. Just a nice place to sit on the stone benches under the water tower and watch cars drive by.,historical landmark,India,"https://www.google.com/maps/place/Koughan+Memorial+Water+Tower+Park/@30.508854,-97.6796109,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf%3Dw86-h115-k-no!7i2648!8i3544!4m5!3m4!1s0x8644d194d37f53c1:0x84b947a0b057f6c7!8m2!3d30.508854!4d-97.6796109",Yes_Label,historical,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1JPCC3YC36VE7,"Koughan Memorial Water Tower Park, Round Rock, Texas",The center piece of downtown RR. I take my nephew here on Pokemon Go community day as it's a Pokemon Gym. It's a great place to sit and enjoy some RR donuts. Just a nice place to sit on the stone benches under the water tower and watch cars drive by.,historical landmark,India,"https://www.google.com/maps/place/Koughan+Memorial+Water+Tower+Park/@30.508854,-97.6796109,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPiB0g6hN-xXzetB_Yv0i5ExsxYxbX2b2NS_MYf%3Dw86-h115-k-no!7i2648!8i3544!4m5!3m4!1s0x8644d194d37f53c1:0x84b947a0b057f6c7!8m2!3d30.508854!4d-97.6796109",Yes_Label,waterfront,Yes_Link,YES,No_NegControl,Bad_Quality,"One of the city's original water towers, this iconic edifice on a quarter-acre plot offers benches."
A2PGH80T590KW5,"Winspear Opera House, Dallas, Texas","You can purchase drinks or snacks, including water, coffee, juices, and popcorn. Underground parking available as well as paid parking lots nearby. Lovely place, great selection of venues and excellent service.",other,Egypt,https://www.google.com/maps?q=WINSPEAR+OPERA+HOUSE&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjF44r25bDwAhWKK80KHaPDDcYQ_AUoAnoECAEQBA,Yes_Label,other,No_Link,n/a,No_NegControl,Average_Quality,n/a
A35E8LAQ1R6I9X,"Winspear Opera House, Dallas, Texas","You can purchase drinks or snacks, including water, coffee, juices, and popcorn. Underground parking available as well as paid parking lots nearby. Lovely place, great selection of venues and excellent service.",other,Egypt,https://www.google.com/maps?q=WINSPEAR+OPERA+HOUSE&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjF44r25bDwAhWKK80KHaPDDcYQ_AUoAnoECAEQBA,No_Label,entertainment,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Winspear Opera House, Dallas, Texas","You can purchase drinks or snacks, including water, coffee, juices, and popcorn. Underground parking available as well as paid parking lots nearby. Lovely place, great selection of venues and excellent service.",other,Egypt,https://www.google.com/maps?q=WINSPEAR+OPERA+HOUSE&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjF44r25bDwAhWKK80KHaPDDcYQ_AUoAnoECAEQBA,No_Label,entertainment,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
AG84LFU7TMBF1,"The Waterwall, Houston, Texas",You get to see an awesome view of the waterwall. You can go and shop and hang out and take pictures. It is very cute.,waterfront,Indonesia,"https://www.google.com/maps/place/Gerald+D.+Hines+Waterwall+Park/@29.736342,-95.461322,15z/data=!4m2!3m1!1s0x0:0xf43e0b60ae539ac9?sa=X&ved=2ahUKEwiSnK3vl7DwAhXFWc0KHXc2DLkQ_BIwFHoECB4QBQ",No_Label,other,Yes_Link,The link above is the correct Google Maps location.,No_NegControl,Average_Quality,See an awesome view of the Waterwall. It is an amazing place.
A35E8LAQ1R6I9X,"The Waterwall, Houston, Texas",You get to see an awesome view of the waterwall. You can go and shop and hang out and take pictures. It is very cute.,waterfront,Indonesia,"https://www.google.com/maps/place/Gerald+D.+Hines+Waterwall+Park/@29.736342,-95.461322,15z/data=!4m2!3m1!1s0x0:0xf43e0b60ae539ac9?sa=X&ved=2ahUKEwiSnK3vl7DwAhXFWc0KHXc2DLkQ_BIwFHoECB4QBQ",No_Label,historical,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"The Waterwall, Houston, Texas",You get to see an awesome view of the waterwall. You can go and shop and hang out and take pictures. It is very cute.,waterfront,Indonesia,"https://www.google.com/maps/place/Gerald+D.+Hines+Waterwall+Park/@29.736342,-95.461322,15z/data=!4m2!3m1!1s0x0:0xf43e0b60ae539ac9?sa=X&ved=2ahUKEwiSnK3vl7DwAhXFWc0KHXc2DLkQ_BIwFHoECB4QBQ",Yes_Label,food,Yes_Link,N/A,No_NegControl,Bad_Quality,N/A
A1V89SCDXE6XQC,"The Waterwall, Houston, Texas",You get to see an awesome view of the waterwall. You can go and shop and hang out and take pictures. It is very cute.,waterfront,Indonesia,"https://www.google.com/maps/place/Gerald+D.+Hines+Waterwall+Park/@29.736342,-95.461322,15z/data=!4m2!3m1!1s0x0:0xf43e0b60ae539ac9?sa=X&ved=2ahUKEwiSnK3vl7DwAhXFWc0KHXc2DLkQ_BIwFHoECB4QBQ",No_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Casa De Castillo, Waco, Texas","It has excellent Mexican food and has a traditional, relaxed atmosphere.  It does not follow trends and stays true to it's roots.",food place,Bhutan,https://goo.gl/maps/XRoFZFDsVfMmfQxB7,Yes_Label,food,Yes_Link,the link is correct,No_NegControl,Good_Quality,It is a good quality description.
A30US88GBGBG0V,"Casa De Castillo, Waco, Texas","It has excellent Mexican food and has a traditional, relaxed atmosphere.  It does not follow trends and stays true to it's roots.",food place,Bhutan,https://goo.gl/maps/XRoFZFDsVfMmfQxB7,Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A35E8LAQ1R6I9X,"Casa De Castillo, Waco, Texas","It has excellent Mexican food and has a traditional, relaxed atmosphere.  It does not follow trends and stays true to it's roots.",food place,Bhutan,https://goo.gl/maps/XRoFZFDsVfMmfQxB7,Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Casa De Castillo, Waco, Texas","It has excellent Mexican food and has a traditional, relaxed atmosphere.  It does not follow trends and stays true to it's roots.",food place,Bhutan,https://goo.gl/maps/XRoFZFDsVfMmfQxB7,Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2IC9I7Y6P20D4,"Dallas Arboretum and Botanical Garden, Dallas, Texas","It taught me to enjoy the nature. I think the biggest benefit of getting outside is to enjoy the diversity and beauty found in the Dallas arboretum and botanical garden natural environments. Personally I feel thankful for the beautiful Dallas arboretum and botanical garden. Strolling through the Dallas arboretum and botanical garden cultivates curiosity and acute observation, which is a life-long pursuit",nature,Myanmar,"https://maps.google.com/maps/ms?msa=0&msid=207075320854772039830.0004c3d0248f071e8d331&hl=en&ie=UTF8&t=m&ll=32.823607,-96.716616&spn=0.003156,0.00456&z=17&output=embed",Yes_Label,natural,Yes_Link,Correct,No_NegControl,Average_Quality,"It taught me to enjoy the nature. I think the biggest benefit of getting outside is to enjoy the diversity and beauty found in the Dallas arboretum and botanical garden natural environments. Personally, I feel thankful for the beautiful Dallas arboretum and botanical garden. Strolling through the Dallas arboretum and botanical garden cultivates curiosity and acute observation, which is a lifelong pursuit."
A1NSS58MHS3QXY,"Dallas Arboretum and Botanical Garden, Dallas, Texas","It taught me to enjoy the nature. I think the biggest benefit of getting outside is to enjoy the diversity and beauty found in the Dallas arboretum and botanical garden natural environments. Personally I feel thankful for the beautiful Dallas arboretum and botanical garden. Strolling through the Dallas arboretum and botanical garden cultivates curiosity and acute observation, which is a life-long pursuit",nature,Myanmar,"https://maps.google.com/maps/ms?msa=0&msid=207075320854772039830.0004c3d0248f071e8d331&hl=en&ie=UTF8&t=m&ll=32.823607,-96.716616&spn=0.003156,0.00456&z=17&output=embed",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
